repeat,fold,scoring,mode,config,best_c,best_weight,auc,brier,ece,f1_default,f1_tuned,accuracy_default,accuracy_tuned,threshold,calib_intercept_test,calib_slope_test,calib_f1_internal
6,4,roc_auc,platt,roc_auc + platt,0.01,None,0.9096774193548387,0.08572239550509925,0.07252733388284027,0.8666666666666667,0.8666666666666667,0.8947368421052632,0.8947368421052632,0.5,-0.02135430019988567,0.8181131995346274,0.9508196721311475
6,4,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9053763440860216,0.0956173918261148,0.10578451703556088,0.8666666666666667,0.8666666666666667,0.8947368421052632,0.8947368421052632,0.5,0.22884585910026645,1.1571448204375476,0.9508196721311475
6,4,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9053763440860216,0.08992603254183323,0.08087560077486203,0.8666666666666667,0.8666666666666667,0.8947368421052632,0.8947368421052632,0.5,-0.12201169263083864,0.7597872625343369,0.9508196721311475
6,5,roc_auc,raw,roc_auc + raw,10.0,balanced,0.9137284321080271,0.07860376031763124,0.053565331563794394,0.9032258064516129,0.9032258064516129,0.918918918918919,0.918918918918919,0.5,-0.30282331102902116,0.8286665467140492,0.8852459016393442
6,5,roc_auc,platt,roc_auc + platt,10.0,balanced,0.9137284321080271,0.07974326247994709,0.04559197071492723,0.9032258064516129,0.9032258064516129,0.918918918918919,0.918918918918919,0.75,-0.021936937936806317,1.1359531418563944,0.896551724137931
6,5,neg_log_loss,raw,neg_log_loss + raw,1.0,None,0.9332333083270817,0.07572399973204352,0.06623783730738045,0.9032258064516129,0.9032258064516129,0.918918918918919,0.918918918918919,0.8,-0.031857408724649636,0.9118429067208957,0.9152542372881356
6,5,neg_log_loss,platt,neg_log_loss + platt,1.0,None,0.9332333083270817,0.07752566500111854,0.06066901927582952,0.9032258064516129,0.9032258064516129,0.918918918918919,0.918918918918919,0.75,-0.08275653959812125,1.1410520309666738,0.9152542372881356
7,1,roc_auc,raw,roc_auc + raw,100.0,balanced,0.9626099706744868,0.07140405956411815,0.09382922055616844,0.8955223880597015,0.8955223880597015,0.9066666666666666,0.9066666666666666,0.5,-1.4767272148510755,1.1413558029534148,0.8852459016393442
7,1,roc_auc,platt,roc_auc + platt,100.0,balanced,0.9626099706744868,0.07275635413380431,0.0996299501203522,0.8955223880597015,0.8955223880597015,0.9066666666666666,0.9066666666666666,0.5,-1.6328952546049047,1.3342242174584253,0.8852459016393442
7,1,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9772727272727273,0.060177438143468744,0.09056780887338234,0.8955223880597015,0.9354838709677419,0.9066666666666666,0.9466666666666667,0.65,-0.9915364359308498,1.6365503954400376,0.9
7,1,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9772727272727273,0.06479843457049578,0.08595378143749034,0.8955223880597015,0.9230769230769231,0.9066666666666666,0.9333333333333333,0.75,-1.4328215720417825,1.2799695726666624,0.9
7,2,roc_auc,raw,roc_auc + raw,0.1,None,0.9420821114369501,0.07221378608027954,0.07503574002822055,0.9180327868852459,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.5,0.5911071307806176,1.4755201305025787,0.9253731343283582
7,2,roc_auc,platt,roc_auc + platt,0.1,None,0.9420821114369501,0.09573416778607394,0.1276464870854136,0.8771929824561403,0.9180327868852459,0.9066666666666666,0.9333333333333333,0.35,1.7845496997259003,0.974080932137201,0.9253731343283582
7,2,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9420821114369501,0.07221378608027954,0.07503574002822055,0.9180327868852459,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.5,0.5911071307806176,1.4755201305025787,0.9253731343283582
7,2,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9420821114369501,0.09573416778607394,0.1276464870854136,0.8771929824561403,0.9180327868852459,0.9066666666666666,0.9333333333333333,0.35,1.7845496997259003,0.974080932137201,0.9253731343283582
7,3,roc_auc,raw,roc_auc + raw,0.1,None,0.85663082437276,0.12568171316480473,0.07716351077546026,0.8333333333333334,0.819672131147541,0.868421052631579,0.8552631578947368,0.25,0.42798248101270664,0.9840836553799762,0.9206349206349206
7,3,roc_auc,platt,roc_auc + platt,0.1,None,0.85663082437276,0.12570571518979734,0.0822301331176398,0.8333333333333334,0.819672131147541,0.868421052631579,0.8552631578947368,0.25,0.39764616341560743,1.0671816570506103,0.9206349206349206
7,3,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.85663082437276,0.12568171316480473,0.07716351077546026,0.8333333333333334,0.819672131147541,0.868421052631579,0.8552631578947368,0.25,0.42798248101270664,0.9840836553799762,0.9206349206349206
7,3,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.85663082437276,0.12570571518979734,0.0822301331176398,0.8333333333333334,0.819672131147541,0.868421052631579,0.8552631578947368,0.25,0.39764616341560743,1.0671816570506103,0.9206349206349206
7,4,roc_auc,raw,roc_auc + raw,0.1,None,0.9493623405851462,0.08698747971494766,0.08800353127449138,0.8787878787878788,0.9117647058823529,0.8918918918918919,0.918918918918919,0.25,-0.7590528040433824,1.1800671432326322,0.967741935483871
7,4,roc_auc,platt,roc_auc + platt,0.1,None,0.9493623405851462,0.08966183953424109,0.07551925175736665,0.8787878787878788,0.9117647058823529,0.8918918918918919,0.918918918918919,0.2,-0.9998092105140748,0.833283199314658,0.967741935483871
7,4,neg_log_loss,raw,neg_log_loss + raw,1.0,None,0.9486121530382595,0.09023089147723556,0.08420693376249945,0.8787878787878788,0.8787878787878788,0.8918918918918919,0.8918918918918919,0.5,-0.7041667583826053,0.8744636643877726,0.9333333333333333
7,4,neg_log_loss,platt,neg_log_loss + platt,1.0,None,0.9486121530382595,0.09130516539433088,0.08268021773760573,0.8787878787878788,0.8787878787878788,0.8918918918918919,0.8918918918918919,0.2,-0.7969824689305176,0.8213805759047327,0.967741935483871
7,5,roc_auc,raw,roc_auc + raw,0.01,balanced,0.9696174043510878,0.1051390608007583,0.21839318091722904,0.9310344827586207,0.9310344827586207,0.9459459459459459,0.9459459459459459,0.6,1.8630701841447803,5.568263288821607,0.8852459016393442
7,5,roc_auc,platt,roc_auc + platt,0.01,balanced,0.9696174043510878,0.056558131689930256,0.11064025938062222,0.9310344827586207,0.9310344827586207,0.9459459459459459,0.9459459459459459,0.7000000000000001,2.7340076619029916,2.566272849995504,0.9
7,5,neg_log_loss,raw,neg_log_loss + raw,1.0,None,0.9531132783195799,0.06310238389054504,0.10704542969227517,0.9310344827586207,0.9310344827586207,0.9459459459459459,0.9459459459459459,0.5,1.1048297419274271,1.3920169284726938,0.9
7,5,neg_log_loss,platt,neg_log_loss + platt,1.0,None,0.9531132783195799,0.0693856450643973,0.12923132384064634,0.9310344827586207,0.9310344827586207,0.9459459459459459,0.9459459459459459,0.5,0.8506396781862217,1.8118279307664888,0.9
8,1,roc_auc,raw,roc_auc + raw,0.1,None,0.9138563049853373,0.1039026600905192,0.0796663843289573,0.8387096774193549,0.8387096774193549,0.8666666666666667,0.8666666666666667,0.30000000000000004,-0.05460400571215747,0.8651095359186884,0.9032258064516129
8,1,roc_auc,platt,roc_auc + platt,0.1,None,0.9138563049853373,0.11023045119810104,0.09054507246061637,0.8387096774193549,0.8387096774193549,0.8666666666666667,0.8666666666666667,0.35,-0.4088601327093999,0.7316056327748944,0.9032258064516129
8,1,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9138563049853373,0.1039026600905192,0.0796663843289573,0.8387096774193549,0.8387096774193549,0.8666666666666667,0.8666666666666667,0.30000000000000004,-0.05460400571215747,0.8651095359186884,0.9032258064516129
8,1,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9138563049853373,0.11023045119810104,0.09054507246061637,0.8387096774193549,0.8387096774193549,0.8666666666666667,0.8666666666666667,0.35,-0.4088601327093999,0.7316056327748944,0.9032258064516129
8,2,roc_auc,raw,roc_auc + raw,0.01,None,0.9977494373593399,0.10736602010322241,0.2627168995205125,0.9491525423728814,0.9491525423728814,0.9594594594594594,0.9594594594594594,0.45000000000000007,2628.3022591088456,2660.407382842094,0.8985507246376812
8,2,roc_auc,platt,roc_auc + platt,0.01,None,0.9977494373593399,0.07655479269759805,0.1433936356265703,0.9491525423728814,0.9491525423728814,0.9594594594594594,0.9594594594594594,0.35,2984.4355401167722,733.6132884849316,0.9253731343283582
8,2,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9977494373593397,0.048420090644306975,0.1433050866443593,0.9491525423728814,0.9491525423728814,0.9594594594594594,0.9594594594594594,0.5,205.03583592905315,140.87063970061166,0.8985507246376812
8,2,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9977494373593397,0.07235826768520055,0.13996832026166783,0.9491525423728814,0.9491525423728814,0.9594594594594594,0.9594594594594594,0.4,306.06857677801383,81.72981961621456,0.9253731343283582
8,3,roc_auc,raw,roc_auc + raw,1.0,balanced,0.932483120780195,0.07489734940414337,0.08896124864331975,0.8923076923076924,0.8923076923076924,0.9054054054054054,0.9054054054054054,0.5,-0.21869175692240467,1.0747060915589361,0.8923076923076924
8,3,roc_auc,platt,roc_auc + platt,1.0,balanced,0.932483120780195,0.08977906081910354,0.13662305398387398,0.9206349206349206,0.9206349206349206,0.9324324324324325,0.9324324324324325,0.5,0.8106233024670744,1.403234714662545,0.8923076923076924
8,3,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9294823705926482,0.08073488439227974,0.10494554503171862,0.9206349206349206,0.9206349206349206,0.9324324324324325,0.9324324324324325,0.5,0.14936735198101048,1.4237033017248595,0.8923076923076924
8,3,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9294823705926482,0.08702345156940287,0.11031843804578921,0.9206349206349206,0.9206349206349206,0.9324324324324325,0.9324324324324325,0.5,0.7630947261956744,1.3434808217870708,0.8923076923076924
8,4,roc_auc,raw,roc_auc + raw,0.1,None,0.9299853372434017,0.08533705175835773,0.07117312676947092,0.8888888888888888,0.8888888888888888,0.9066666666666666,0.9066666666666666,0.65,-0.5603001977535891,1.0320854428639237,0.9375
8,4,roc_auc,platt,roc_auc + platt,0.1,None,0.9299853372434017,0.0876663536426181,0.08745016745985514,0.8888888888888888,0.8888888888888888,0.9066666666666666,0.9066666666666666,0.55,-0.014263529571056699,0.6879933467674719,0.9375
8,4,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9299853372434017,0.08533705175835773,0.07117312676947092,0.8888888888888888,0.8888888888888888,0.9066666666666666,0.9066666666666666,0.65,-0.5603001977535891,1.0320854428639237,0.9375
8,4,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9299853372434017,0.0876663536426181,0.08745016745985514,0.8888888888888888,0.8888888888888888,0.9066666666666666,0.9066666666666666,0.55,-0.014263529571056699,0.6879933467674719,0.9375
8,5,roc_auc,raw,roc_auc + raw,0.1,None,0.9448028673835126,0.07387934497342143,0.07180806839515905,0.8888888888888888,0.8888888888888888,0.9078947368421053,0.9078947368421053,0.5,0.09301665633945597,1.408701761529076,0.8813559322033898
8,5,roc_auc,platt,roc_auc + platt,0.1,None,0.9448028673835126,0.07854197117151292,0.09208271507464191,0.8888888888888888,0.8888888888888888,0.9078947368421053,0.9078947368421053,0.5,-0.6019429470678261,1.2646979468537127,0.8813559322033898
8,5,neg_log_loss,raw,neg_log_loss + raw,1.0,None,0.9541218637992832,0.0648292730848154,0.08054684799923563,0.9032258064516129,0.9032258064516129,0.9210526315789473,0.9210526315789473,0.5,0.08053187276502136,1.0512695120576163,0.8813559322033898
8,5,neg_log_loss,platt,neg_log_loss + platt,1.0,None,0.9541218637992832,0.08170590154603766,0.13569618967486902,0.8888888888888888,0.8888888888888888,0.9078947368421053,0.9078947368421053,0.5,-0.8581974497512063,1.3719830014530006,0.8813559322033898
